image_id,image_path,group,subgroup,event_name,image_caption,image_tags
img_00158,D:\Personal\PHOTOS\College\cat\IMG_20250911_210155.jpg,College,cat,no_event,a cat that is laying down on a rug,"cat laying, laying rug, rug, cat, laying"
img_00159,D:\Personal\PHOTOS\College\cat\IMG_20250911_210209.jpg,College,cat,no_event,a cat that is laying down on a rug,"cat laying, laying rug, rug, cat, laying"
img_00160,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0006.jpg,College,cycling (3 nov 23),no_event,a man with a beard standing next to a group of people,"beard standing, man beard, standing group, beard, group people"
img_00161,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0008.jpg,College,cycling (3 nov 23),no_event,people sitting on a bench near a body of water,"people sitting, sitting bench, bench near, bench, sitting"
img_00162,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0010.jpg,College,cycling (3 nov 23),no_event,a large group of people standing around a bike rack,"bike rack, people standing, group people, standing bike, large group"
img_00163,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0012.jpg,College,cycling (3 nov 23),no_event,a crowd of people standing around a bike,"standing bike, crowd people, crowd, people standing, bike"
img_00164,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0014.jpg,College,cycling (3 nov 23),no_event,a large group of people riding bikes down a street,"people riding, riding bikes, bikes, bikes street, large group"
img_00165,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0016.jpg,College,cycling (3 nov 23),no_event,a man in a black shirt is holding a bike,"holding bike, black shirt, bike, man black, shirt holding"
img_00166,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0018.jpg,College,cycling (3 nov 23),no_event,a large group of people are gathered around a bicycle,"gathered bicycle, people gathered, group people, large group, bicycle"
img_00167,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0020.jpg,College,cycling (3 nov 23),no_event,young men standing next to each other,"men standing, young men, standing, men, young"
img_00168,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0022.jpg,College,cycling (3 nov 23),no_event,a group of young men posing for a picture,"men posing, young men, group young, posing, posing picture"
img_00169,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0024.jpg,College,cycling (3 nov 23),no_event,a crowd of people standing around each other,"crowd people, people standing, crowd, people, standing"
img_00170,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0026.jpg,College,cycling (3 nov 23),no_event,a large group of people posing for a picture,"people posing, large group, posing picture, posing, group people"
img_00171,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0028.jpg,College,cycling (3 nov 23),no_event,a man riding a bike past a group of people,"man riding, riding bike, bike past, bike, group people"
img_00172,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0030.jpg,College,cycling (3 nov 23),no_event,a man riding a bike next to a group of people,"bike group, man riding, group people, riding bike, bike"
img_00173,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0032.jpg,College,cycling (3 nov 23),no_event,a man riding a bike past a group of people,"man riding, riding bike, bike past, bike, group people"
img_00174,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0034.jpg,College,cycling (3 nov 23),no_event,a man is holding a bike and smiling,"bike smiling, holding bike, smiling, man holding, bike"
img_00175,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0036.jpg,College,cycling (3 nov 23),no_event,a large group of people standing around each other,"people standing, group people, large group, people, group"
img_00176,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0038.jpg,College,cycling (3 nov 23),no_event,a large group of people on bicycles,"people bicycles, bicycles, large group, group people, people"
img_00177,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0040.jpg,College,cycling (3 nov 23),no_event,a crowd of people standing around a bicycle,"standing bicycle, crowd people, crowd, people standing, bicycle"
img_00178,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0042.jpg,College,cycling (3 nov 23),no_event,a crowd of people standing around a group of people,"crowd people, standing group, group people, people standing, crowd"
img_00179,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0046.jpg,College,cycling (3 nov 23),no_event,a man on a bike with a group of people,"man bike, bike group, group people, bike, people"
img_00180,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0048.jpg,College,cycling (3 nov 23),no_event,a large group of people sitting on a bike,"sitting bike, people sitting, large group, group people, bike"
img_00181,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0050.jpg,College,cycling (3 nov 23),no_event,a large group of people standing together,"people standing, group people, large group, standing, group"
img_00182,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0052.jpg,College,cycling (3 nov 23),no_event,a large group of people riding bikes down a street,"people riding, riding bikes, bikes, bikes street, large group"
img_00183,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0054.jpg,College,cycling (3 nov 23),no_event,a crowd of people standing around a group of people,"crowd people, standing group, group people, people standing, crowd"
img_00184,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0056.jpg,College,cycling (3 nov 23),no_event,a crowd of people standing around a bike,"standing bike, crowd people, crowd, people standing, bike"
img_00185,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0058.jpg,College,cycling (3 nov 23),no_event,a man standing next to a group of bicyclists,"group bicyclists, bicyclists, standing group, man standing, standing"
img_00186,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0060.jpg,College,cycling (3 nov 23),no_event,a crowd of people standing around a bike,"standing bike, crowd people, crowd, people standing, bike"
img_00187,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0062.jpg,College,cycling (3 nov 23),no_event,a crowd of people standing around a bike,"standing bike, crowd people, crowd, people standing, bike"
img_00188,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0064.jpg,College,cycling (3 nov 23),no_event,a crowd of people standing around a group of bicyclists,"group bicyclists, bicyclists, crowd people, standing group, crowd"
img_00189,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0066.jpg,College,cycling (3 nov 23),no_event,a crowd of people standing around a bike,"standing bike, crowd people, crowd, people standing, bike"
img_00190,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0068.jpg,College,cycling (3 nov 23),no_event,a large group of people are gathered around a bike rack,"gathered bike, people gathered, group people, bike rack, large group"
img_00191,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0070.jpg,College,cycling (3 nov 23),no_event,a large group of people standing around a bike rack,"bike rack, people standing, group people, standing bike, large group"
img_00192,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0072.jpg,College,cycling (3 nov 23),no_event,a crowd of people standing around a bike rack,"crowd people, bike rack, crowd, people standing, standing bike"
img_00193,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0074.jpg,College,cycling (3 nov 23),no_event,a crowd of people standing around a bike rack,"crowd people, bike rack, crowd, people standing, standing bike"
img_00194,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0076.jpg,College,cycling (3 nov 23),no_event,a large group of people sitting on the side of a road,"people sitting, sitting road, group people, large group, people"
img_00195,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0078.jpg,College,cycling (3 nov 23),no_event,people sitting on a bench,"sitting bench, people sitting, bench, sitting, people"
img_00196,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0080.jpg,College,cycling (3 nov 23),no_event,a man and a woman standing next to each other,"man woman, woman standing, standing, woman, man"
img_00197,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0082.jpg,College,cycling (3 nov 23),no_event,a group of people sitting on a park bench,"park bench, people sitting, sitting park, group people, park"
img_00198,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG-20231203-WA0086.jpg,College,cycling (3 nov 23),no_event,a man and a woman standing next to each other,"man woman, woman standing, standing, woman, man"
img_00199,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG20231202230611.jpg,College,cycling (3 nov 23),no_event,a large group of people standing next to each other,"people standing, group people, large group, people, standing"
img_00200,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG20231202232142.jpg,College,cycling (3 nov 23),no_event,a blurry photo of people walking down a street,"photo people, blurry photo, people walking, walking street, blurry"
img_00201,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG20231202232145.jpg,College,cycling (3 nov 23),no_event,a line of people walking down a street,"line people, people walking, walking street, line, street"
img_00202,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG20231202232148.jpg,College,cycling (3 nov 23),no_event,people walking down a road with a herd of elephants,"herd elephants, elephants, people walking, road herd, walking road"
img_00203,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG20231202232205.jpg,College,cycling (3 nov 23),no_event,a crowd of people walking down a street,"crowd people, people walking, crowd, walking street, people"
img_00204,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG20231202232208.jpg,College,cycling (3 nov 23),no_event,a crowd of people riding motorcycles down a street,"riding motorcycles, motorcycles, motorcycles street, people riding, crowd people"
img_00205,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG20231202232212.jpg,College,cycling (3 nov 23),no_event,a blurry photo of a group of people walking down a street,"people walking, photo group, blurry photo, group people, walking street"
img_00206,D:\Personal\PHOTOS\College\Cycling (3 NOV 23)\IMG20231202232216.jpg,College,cycling (3 nov 23),no_event,a herd of black and white cows walking down a road,"cows walking, white cows, cows, walking road, herd black"
img_00207,D:\Personal\PHOTOS\College\END OF 1ST YEAR\IMG-20240713-WA0002.jpg,College,end of 1st year,no_event,a large group of people standing in front of a building,"people standing, standing building, group people, large group, standing"
img_00208,D:\Personal\PHOTOS\College\END OF 1ST YEAR\IMG-20240713-WA0003.jpg,College,end of 1st year,no_event,a large group of people standing in front of a building,"people standing, standing building, group people, large group, standing"
img_00209,D:\Personal\PHOTOS\College\END OF 1ST YEAR\IMG-20240713-WA0005.jpg,College,end of 1st year,no_event,a large group of people standing in front of a building,"people standing, standing building, group people, large group, standing"
img_00210,D:\Personal\PHOTOS\College\END OF 1ST YEAR\IMG-20240713-WA0007.jpg,College,end of 1st year,no_event,a large group of people standing in front of a building,"people standing, standing building, group people, large group, standing"
img_00211,D:\Personal\PHOTOS\College\END OF 1ST YEAR\IMG-20240713-WA0009.jpg,College,end of 1st year,no_event,a large group of people standing in front of a building,"people standing, standing building, group people, large group, standing"
img_00212,D:\Personal\PHOTOS\College\END OF 1ST YEAR\IMG-20240713-WA0011.jpg,College,end of 1st year,no_event,a large group of people standing in front of a building,"people standing, standing building, group people, large group, standing"
img_00213,D:\Personal\PHOTOS\College\END OF 1ST YEAR\IMG-20240713-WA0013.jpg,College,end of 1st year,no_event,a large group of people standing in front of a building,"people standing, standing building, group people, large group, standing"
img_00214,D:\Personal\PHOTOS\College\END OF 1ST YEAR\IMG-20240713-WA0015.jpg,College,end of 1st year,no_event,people standing in front of a building,"people standing, standing building, standing, people, building"
